match_id,nick_name,full_name,pos,team,pen_miss
2128583,Reguilón,Sergio Reguilón,Defender,TOT,0
2128583,Tanganga,Japhet Tanganga,Defender,TOT,0
2128583,Lo Celso,Giovani Lo Celso,Midfielder,TOT,0
2128583,Rodon,Joe Rodon,Defender,TOT,0
2128583,NDombele,Tanguy NDombele,Midfielder,TOT,0
2128583,Carlos Vinicius,Carlos Vinicius Alves Morais,Forward,TOT,0
2128584,Tarkowski,James Tarkowski,Defender,BUR,0
2128584,Pieters,Erik Pieters,Defender,BUR,0
2128584,Rodriguez,Jay Rodriguez,Forward,BUR,0
2128584,Mee,Ben Mee,Defender,BUR,0
2128584,Westwood,Ashley Roy Westwood,Midfielder,BUR,0
2128584,Gudmundsson,Johann Berg Gudmundsson,Midfielder,BUR,0
2128584,Wood,Chris Wood,Forward,BUR,0
2128584,Lowton,Matthew Lowton,Defender,BUR,0
2128584,Vydra,Matej Vydra,Forward,BUR,0
2128584,Pope,Nick Pope,Goalkeeper,BUR,0
2128584,Taylor (Charlie),Charlie Taylor,Defender,BUR,0
2128584,Brownhill,Josh Brownhill,Midfielder,BUR,0
2128584,McNeil,Dwight McNeil,Midfielder,BUR,0
2128584,Richardson,Lewis Richardson,Midfielder,BUR,0
2128584,Walcott,Theo Walcott,Midfielder,SOU,0
2128584,Bertrand,Ryan Bertrand,Defender,SOU,0
2128584,Forster,Fraser Forster,Goalkeeper,SOU,0
2128584,Redmond,Nathan Redmond,Midfielder,SOU,0
2128584,Ings,Danny Ings,Forward,SOU,0
2128584,Armstrong (Stuart),Stuart Armstrong,Midfielder,SOU,0
2128584,Vestergaard,Jannik Vestergaard,Defender,SOU,0
2128584,Ward-Prowse,James Ward-Prowse,Midfielder,SOU,0
2128584,Walker-Peters,Kyle Walker-Peters,Defender,SOU,0
2128584,Bednarek,Jan Bednarek,Defender,SOU,0
2128584,Adams,Che Adams,Forward,SOU,0
2128584,Diallo,Ibrahima Diallo,Midfielder,SOU,0
2128584,Djenepo,Moussa Djenepo,Midfielder,SOU,0
2128584,Salisu,Mohammed Salisu,Defender,SOU,0
2128585,Noble,Mark Noble,Midfielder,WHU,0
2128585,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,0
2128585,Cresswell (Aaron),Aaron Cresswell,Defender,WHU,0
2128585,Antonio,Michail Antonio,Forward,WHU,0
2128585,Dawson,Craig Dawson,Defender,WHU,0
2128585,Masuaku,Arthur Masuaku,Defender,WHU,0
2128585,Lingard,Jesse Lingard,Midfielder,WHU,0
2128585,Coufal,Vladimir Coufal,Defender,WHU,0
2128585,Benrahma,Said Benrahma,Midfielder,WHU,0
2128585,Bowen,Jarrod Bowen,Midfielder,WHU,0
2128585,Soucek,Tomas Soucek,Midfielder,WHU,0
2128585,Fornals,Pablo Fornals,Midfielder,WHU,0
2128585,Diop,Issa Diop,Defender,WHU,0
2128585,Johnson (Ben),Ben Johnson,Defender,WHU,0
2128585,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,0
2128585,Willian José,Willian José Da Silva,Forward,WOL,0
2128585,Coady,Conor Coady,Defender,WOL,0
2128585,Saiss,Romain Saiss,Defender,WOL,0
2128585,Dendoncker (Leander),Leander Dendoncker,Midfielder,WOL,0
2128585,Traoré,Adama Traoré,Midfielder,WOL,0
2128585,Ruben Neves,Rúben Diogo da Silva Neves,Midfielder,WOL,0
2128585,Semedo,Nelson Semedo,Defender,WOL,0
2128585,Podence,Daniel Podence,Midfielder,WOL,0
2128585,Neto,Pedro Neto,Midfielder,WOL,0
2128585,Vitor Ferreira,Vitor Machado Ferreira,Midfielder,WOL,0
2128585,Hoever,Ki-Jana Hoever,Defender,WOL,0
2128585,Ait Nouri,Rayan Ait Nouri,Defender,WOL,0
2128585,Fabio Silva,Fabio Daniel Soares Silva,Forward,WOL,0
2128586,Lallana,Adam Lallana,Midfielder,BHA,0
2128586,Welbeck,Danny Welbeck,Forward,BHA,0
2128586,Groß,Pascal Groß,Midfielder,BHA,0
2128586,Burn,Dan Burn,Defender,BHA,0
2128586,Dunk,Lewis Dunk,Defender,BHA,0
2128586,Veltman,Joël Veltman,Defender,BHA,0
2128586,Maupay,Neal Maupay,Forward,BHA,0
2128586,Trossard,Leandro Trossard,Midfielder,BHA,0
2128586,Jahanbakhsh,Alireza Jahanbakhsh,Midfielder,BHA,0
2128586,White (Ben),Ben White,Defender,BHA,0
2128586,Sanchez,Robert Sanchez,Goalkeeper,BHA,0
2128586,Bissouma,Yves Bissouma,Midfielder,BHA,0
2128586,Moder,Jakub Moder,Midfielder,BHA,0
2128586,Sigurdsson,Gylfi Sigurdsson,Midfielder,EVE,0
2128586,Coleman,Seamus Coleman,Defender,EVE,0
2128586,Rodríguez,James Rodríguez,Midfielder,EVE,0
2128586,Digne,Lucas Digne,Defender,EVE,0
2128586,Keane,Michael Keane,Defender,EVE,0
2128586,Olsen,Robin Olsen,Goalkeeper,EVE,0
2128586,Iwobi,Alex Iwobi,Midfielder,EVE,0
2128586,Mina,Yerry Mina,Defender,EVE,0
2128586,Davies (Tom),Tom Davies,Midfielder,EVE,0
2128586,Broadhead,Nathan Broadhead,Midfielder,EVE,0
2128586,Holgate,Mason Holgate,Defender,EVE,0
2128586,Godfrey,Ben Godfrey,Defender,EVE,0
2128586,Richarlison,Richarlison de Andrade,Forward,EVE,0
2128587,Tarkowski,James Tarkowski,Defender,BUR,0
2128587,Pieters,Erik Pieters,Defender,BUR,0
2128587,Mee,Ben Mee,Defender,BUR,0
2128587,Westwood,Ashley Roy Westwood,Midfielder,BUR,0
2128587,Gudmundsson,Johann Berg Gudmundsson,Midfielder,BUR,0
2128587,Wood,Chris Wood,Forward,BUR,0
2128587,Lowton,Matthew Lowton,Defender,BUR,0
2128587,Vydra,Matej Vydra,Forward,BUR,0
2128587,Brownhill,Josh Brownhill,Midfielder,BUR,0
2128587,Peacock-Farrell,Bailey Peacock-Farrell,Goalkeeper,BUR,0
2128587,Mumbongo,Joel Mumbongo,Forward,BUR,0
2128587,McNeil,Dwight McNeil,Midfielder,BUR,0
2128587,Shelvey,Jonjo Shelvey,Midfielder,NEW,0
2128587,Ritchie,Matt Ritchie,Midfielder,NEW,0
2128587,Fernández,Federico Fernández,Defender,NEW,0
2128587,Clark,Ciaran Clark,Defender,NEW,0
2128587,Dubravka,Martin Dubravka,Goalkeeper,NEW,0
2128587,Wilson (Callum),Callum Wilson,Forward,NEW,0
2128587,Hendrick,Jeff Hendrick,Midfielder,NEW,0
2128587,Gayle,Dwight Gayle,Forward,NEW,0
2128587,Dummett,Paul Dummett,Defender,NEW,0
2128587,Murphy (Jacob),Jacob Murphy,Midfielder,NEW,0
2128587,Saint-Maximin,Allan Saint-Maximin,Midfielder,NEW,0
2128587,Almirón,Miguel Almirón,Midfielder,NEW,0
2128587,Longstaff (Sean),Sean Longstaff,Midfielder,NEW,0
2128587,Joelinton,Joelinton Cássio Apolinário de Lira,Forward,NEW,0
2128588,Azpilicueta,César Azpilicueta,Defender,CHE,0
2128588,Jorginho,Jorge Luiz Frello Filho,Midfielder,CHE,0
2128588,Kovacic,Mateo Kovacic,Midfielder,CHE,0
2128588,Rüdiger,Antonio Rüdiger,Defender,CHE,0
2128588,Zouma,Kurt Zouma,Defender,CHE,0
2128588,Kanté,N'Golo Kanté,Midfielder,CHE,0
2128588,Ziyech,Hakim Ziyech,Midfielder,CHE,0
2128588,Chilwell,Benjamin Chilwell,Defender,CHE,0
2128588,Pulisic,Christian Pulisic,Midfielder,CHE,0
2128588,Mount,Mason Mount,Midfielder,CHE,0
2128588,Hudson-Odoi,Callum Hudson-Odoi,Midfielder,CHE,0
2128588,Havertz,Kai Havertz,Midfielder,CHE,0
2128588,James (Reece),Reece James,Defender,CHE,0
2128588,Mendy (Edouard),Edouard Mendy,Goalkeeper,CHE,0
2128588,Cahill,Gary Cahill,Defender,CRY,0
2128588,Guaita,Vicente Guaita,Goalkeeper,CRY,0
2128588,McCarthy (James),James McCarthy,Midfielder,CRY,0
2128588,Benteke,Christian Benteke,Forward,CRY,0
2128588,Kouyaté,Cheikhou Kouyaté,Midfielder,CRY,0
2128588,Ward (Joel),Joel Ward,Defender,CRY,0
2128588,Townsend (Andros),Andros Townsend,Midfielder,CRY,0
2128588,Milivojevic,Luka Milivojevic,Midfielder,CRY,0
2128588,Van Aanholt,Patrick Van Aanholt,Defender,CRY,0
2128588,Ayew,Jordan Ayew,Forward,CRY,0
2128588,Zaha,Wilfried Zaha,Midfielder,CRY,0
2128588,Schlupp,Jeffrey Schlupp,Midfielder,CRY,0
2128588,Riedewald,Jairo Riedewald,Midfielder,CRY,0
2128588,Eze,Eberechi Eze,Midfielder,CRY,0
2128589,Areola,Alphonse Areola,Goalkeeper,FUL,0
2128589,DeCordova-Reid,Bobby DeCordova-Reid,Forward,FUL,0
2128589,Kongolo,Terence Kongolo,Defender,FUL,0
2128589,Loftus-Cheek,Ruben Loftus-Cheek,Midfielder,FUL,0
2128589,Mitrovic,Aleksandar Mitrovic,Forward,FUL,0
2128589,Lemina (Mario),Mario Lemina,Midfielder,FUL,0
2128589,Reed,Harrison Reed,Midfielder,FUL,0
2128589,Aina,Ola Aina,Defender,FUL,0
2128589,Cavaleiro,Ivan Cavaleiro,Midfielder,FUL,0
2128589,Tete,Kenny Tete,Defender,FUL,0
2128589,Robinson (Antonee),Antonee Robinson,Defender,FUL,0
2128589,Andersen,Joachim Andersen,Defender,FUL,0
2128589,Maja,Josh Maja,Forward,FUL,0
2128589,Zambo Anguissa,André-Frank Zambo Anguissa,Midfielder,FUL,0
2128589,Moutinho,João Moutinho,Midfielder,WOL,0
2128589,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,0
2128589,Willian José,Willian José Da Silva,Forward,WOL,0
2128589,Coady,Conor Coady,Defender,WOL,0
2128589,Saiss,Romain Saiss,Defender,WOL,0
2128589,Dendoncker (Leander),Leander Dendoncker,Midfielder,WOL,0
2128589,Traoré,Adama Traoré,Midfielder,WOL,0
2128589,Ruben Neves,Rúben Diogo da Silva Neves,Midfielder,WOL,0
2128589,Semedo,Nelson Semedo,Defender,WOL,0
2128589,Podence,Daniel Podence,Midfielder,WOL,0
2128589,Gibbs-White,Morgan Gibbs-White,Midfielder,WOL,0
2128589,Neto,Pedro Neto,Midfielder,WOL,0
2128589,Ait Nouri,Rayan Ait Nouri,Defender,WOL,0
2128589,Fabio Silva,Fabio Daniel Soares Silva,Forward,WOL,0
2128590,Barkley,Ross Barkley,Midfielder,AVL,0
2128590,Martinez,Emiliano Martinez,Goalkeeper,AVL,0
2128590,Traore (Bertrand),Bertrand Traore,Midfielder,AVL,0
2128590,McGinn,John McGinn,Midfielder,AVL,0
2128590,Trezeguet,Mahmoud Hassan,Midfielder,AVL,0
2128590,Mings,Tyrone Mings,Defender,AVL,0
2128590,Targett,Matt Targett,Defender,AVL,0
2128590,Watkins,Ollie Watkins,Forward,AVL,0
2128590,Nakamba,Marvelous Nakamba,Midfielder,AVL,0
2128590,El Ghazi,Anwar El Ghazi,Midfielder,AVL,0
2128590,Cash,Matthew Cash,Defender,AVL,0
2128590,Konsa Ngoyo,Ezri Konsa Ngoyo,Defender,AVL,0
2128590,Douglas Luiz,Douglas Luiz Soares de Paulo,Midfielder,AVL,0
2128590,Ramsey (Jacob),Jacob Ramsey,Midfielder,AVL,0
2128590,Milner,James Milner,Midfielder,LIV,0
2128590,Wijnaldum,Georginio Wijnaldum,Midfielder,LIV,0
2128590,Thiago Alcántara,Thiago Alcántara do Nascimento,Midfielder,LIV,0
2128590,Shaqiri,Xherdan Shaqiri,Midfielder,LIV,0
2128590,Firmino,Roberto Firmino Barbosa de Oliveira,Forward,LIV,0
2128590,Mane,Sadio Mane,Midfielder,LIV,0
2128590,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,0
2128590,Fabinho,Fabio Henrique Tavares,Midfielder,LIV,0
2128590,Salah,Mohamed Salah,Midfielder,LIV,0
2128590,Robertson,Andrew Robertson,Defender,LIV,0
2128590,Alexander-Arnold,Trent Alexander-Arnold,Defender,LIV,0
2128590,Diogo Jota,Diogo José Teixeira da Silva,Midfielder,LIV,0
2128590,Phillips (Nathaniel),Nathaniel Phillips,Defender,LIV,0
2128590,Kabak,Ozan Kabak,Defender,LIV,0
2128591,Cooper,Liam Cooper,Defender,LEE,0
2128591,Ayling,Luke Ayling,Defender,LEE,0
2128591,Dallas,Stuart Dallas,Defender,LEE,0
2128591,Alioski,Ezgjan Alioski,Defender,LEE,0
2128591,Bamford,Patrick Bamford,Forward,LEE,0
2128591,Diego Llorente,Diego Javier Llorente Ríos,Defender,LEE,0
2128591,Phillips (Kalvin),Kalvin Phillips,Midfielder,LEE,0
2128591,Hélder Costa,Helder Costa,Midfielder,LEE,0
2128591,Roberts (Tyler),Tyler Roberts,Midfielder,LEE,0
2128591,Koch,Robin Koch,Defender,LEE,0
2128591,Raphinha,Raphael Dias Belloli,Midfielder,LEE,0
2128591,Shackleton,Jamie Shackleton,Midfielder,LEE,0
2128591,Struijk,Pascal Struijk,Defender,LEE,0
2128591,Meslier,Illan Meslier,Goalkeeper,LEE,0
2128591,Fernandinho,Fernando Luiz Rosa,Defender,MCI,0
2128591,Gundogan,Ilkay Gundogan,Midfielder,MCI,0
2128591,Stones,John Stones,Defender,MCI,0
2128591,Mendy (Benjamin),Benjamin Mendy,Defender,MCI,0
2128591,Sterling,Raheem Sterling,Midfielder,MCI,0
2128591,João Cancelo,João Pedro Cavaco Cancelo,Defender,MCI,0
2128591,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,0
2128591,Aké,Nathan Aké,Defender,MCI,0
2128591,Bernardo Silva,Bernardo Mota Veiga de Carvalho e Silva,Midfielder,MCI,0
2128591,Jesus,Gabriel Fernando de Jesus,Forward,MCI,0
2128591,Zinchenko,Oleksandr Zinchenko,Defender,MCI,0
2128591,Foden,Phil Foden,Midfielder,MCI,0
2128591,Torres,Ferran Torres,Midfielder,MCI,0
2128592,Willian,Willian Borges Da Silva,Midfielder,ARS,0
2128592,Lacazette,Alexandre Lacazette,Forward,ARS,0
2128592,Leno,Bernd Leno,Goalkeeper,ARS,0
2128592,Xhaka,Granit Xhaka,Midfielder,ARS,0
2128592,Marí,Pablo Marí,Defender,ARS,0
2128592,Chambers,Calum Chambers,Defender,ARS,0
2128592,Elneny,Mohamed Elneny,Midfielder,ARS,0
2128592,Holding,Rob Holding,Defender,ARS,0
2128592,Partey,Thomas Partey,Midfielder,ARS,0
2128592,Dani Ceballos,Daniel Ceballos Fernández,Midfielder,ARS,0
2128592,Pepe,Nicolas Pepe,Midfielder,ARS,0
2128592,Eddie Nketiah,Edward Nketiah,Forward,ARS,0
2128592,Saka,Bukayo Saka,Midfielder,ARS,0
2128592,Martinelli,Gabriel Teodoro Martinelli Silva,Midfielder,ARS,0
2128592,McGoldrick,David McGoldrick,Forward,SHU,0
2128592,Fleck,John Fleck,Midfielder,SHU,0
2128592,Stevens (Enda),Enda Stevens,Defender,SHU,0
2128592,Norwood,Oliver Norwood,Midfielder,SHU,0
2128592,Baldock,George Baldock,Defender,SHU,0
2128592,Egan,John Egan,Defender,SHU,0
2128592,Lundstram,John Lundstram,Midfielder,SHU,0
2128592,Osborn,Ben Osborn,Midfielder,SHU,0
2128592,McBurnie,Oliver McBurnie,Forward,SHU,0
2128592,Mousset,Lys Mousset,Forward,SHU,0
2128592,Brewster,Rhian Brewster,Forward,SHU,0
2128592,Oliver Burke,Oliver Burke,Midfielder,SHU,0
2128592,Ampadu,Ethan Ampadu,Defender,SHU,0
2128592,Ramsdale,Aaron Ramsdale,Goalkeeper,SHU,0
2128593,Cavani,Edinson Cavani,Forward,MUN,0
2128593,Matic,Nemanja Matic,Midfielder,MUN,0
2128593,Pogba,Paul Pogba,Midfielder,MUN,0
2128593,Maguire (Harry),Harry Maguire,Defender,MUN,0
2128593,Fred,Frederico Rodrigues de Paula Santos,Midfielder,MUN,0
2128593,Shaw,Luke Shaw,Defender,MUN,0
2128593,Bruno Fernandes,Bruno Miguel Borges Fernandes,Midfielder,MUN,0
2128593,Henderson (Dean),Dean Henderson,Goalkeeper,MUN,0
2128593,Rashford,Marcus Rashford,Midfielder,MUN,0
2128593,Lindelof,Victor Nilsson-Lindelof,Defender,MUN,0
2128593,McTominay,Scott McTominay,Midfielder,MUN,0
2128593,Wan-Bissaka,Aaron Wan-Bissaka,Defender,MUN,0
2128593,Greenwood (Mason),Mason Greenwood,Midfielder,MUN,0
2128593,Bale,Gareth Bale,Midfielder,TOT,0
2128593,Lloris,Hugo Lloris,Goalkeeper,TOT,0
2128593,Sissoko,Moussa Sissoko,Midfielder,TOT,0
2128593,Lamela,Erik Lamela,Midfielder,TOT,0
2128593,Kane,Harry Kane,Forward,TOT,0
2128593,Aurier,Serge Aurier,Defender,TOT,0
2128593,Son,Heung-Min Son,Midfielder,TOT,0
2128593,Dier,Eric Dier,Defender,TOT,0
2128593,Lucas Moura,Lucas Rodrigues Moura da Silva,Midfielder,TOT,0
2128593,Højbjerg,Pierre-Emile Højbjerg,Midfielder,TOT,0
2128593,Reguilón,Sergio Reguilón,Defender,TOT,0
2128593,Lo Celso,Giovani Lo Celso,Midfielder,TOT,0
2128593,Rodon,Joe Rodon,Defender,TOT,0
2128593,NDombele,Tanguy NDombele,Midfielder,TOT,0
2128594,Walcott,Theo Walcott,Midfielder,SOU,0
2128594,Bertrand,Ryan Bertrand,Defender,SOU,0
2128594,Forster,Fraser Forster,Goalkeeper,SOU,0
2128594,Redmond,Nathan Redmond,Midfielder,SOU,0
2128594,Ings,Danny Ings,Forward,SOU,0
2128594,Armstrong (Stuart),Stuart Armstrong,Midfielder,SOU,0
2128594,Vestergaard,Jannik Vestergaard,Defender,SOU,0
2128594,Ward-Prowse,James Ward-Prowse,Midfielder,SOU,-6
2128594,Walker-Peters,Kyle Walker-Peters,Defender,SOU,0
2128594,Bednarek,Jan Bednarek,Defender,SOU,0
2128594,Adams,Che Adams,Forward,SOU,0
2128594,Tella,Nathan Tella,Midfielder,SOU,0
2128594,Diallo,Ibrahima Diallo,Midfielder,SOU,0
2128594,Djenepo,Moussa Djenepo,Midfielder,SOU,0
2128594,Robson-Kanu,Hal Robson-Kanu,Forward,WBA,0
2128594,Phillips (Matthew),Matthew Phillips,Midfielder,WBA,0
2128594,Bartley,Kyle Bartley,Defender,WBA,0
2128594,Yokuslu,Okay Yokuslu,Midfielder,WBA,0
2128594,Johnstone,Sam Johnstone,Goalkeeper,WBA,0
2128594,Townsend (Conor),Conor Townsend,Defender,WBA,0
2128594,Ajayi,Semi Ajayi,Defender,WBA,0
2128594,Maitland-Niles,Ainsley Maitland-Niles,Defender,WBA,0
2128594,Diagne,Mbaye Diagne,Forward,WBA,0
2128594,Robinson (Callum),Callum Robinson,Forward,WBA,0
2128594,Furlong,Darnell Furlong,Defender,WBA,0
2128594,Matheus Pereira,Matheus Fellipe Costa Pereira,Midfielder,WBA,0
2128594,O'Shea,Dara O'Shea,Defender,WBA,0
2128594,Gallagher,Conor Gallagher,Midfielder,WBA,0
2128595,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,0
2128595,Evans,Jonny Evans,Defender,LEI,0
2128595,Albrighton,Marc Albrighton,Midfielder,LEI,0
2128595,Vardy,Jamie Vardy,Forward,LEI,0
2128595,Praet,Dennis Praet,Midfielder,LEI,0
2128595,Ricardo Pereira,Ricardo Domingos Barbosa Pereira,Defender,LEI,0
2128595,Amartey,Daniel Amartey,Defender,LEI,0
2128595,Castagne,Timothy Castagne,Defender,LEI,0
2128595,Tielemans,Youri Tielemans,Midfielder,LEI,0
2128595,Iheanacho,Kelechi Iheanacho,Forward,LEI,0
2128595,Ndidi,Onyinye Wilfred Ndidi,Midfielder,LEI,0
2128595,Thomas (Luke),Luke Thomas,Defender,LEI,0
2128595,Fofana,Wesley Fofana,Defender,LEI,0
2128595,Noble,Mark Noble,Midfielder,WHU,0
2128595,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,0
2128595,Cresswell (Aaron),Aaron Cresswell,Defender,WHU,0
2128595,Dawson,Craig Dawson,Defender,WHU,0
2128595,Masuaku,Arthur Masuaku,Defender,WHU,0
2128595,Lingard,Jesse Lingard,Midfielder,WHU,0
2128595,Coufal,Vladimir Coufal,Defender,WHU,0
2128595,Balbuena,Fabián Balbuena,Defender,WHU,0
2128595,Benrahma,Said Benrahma,Midfielder,WHU,0
2128595,Bowen,Jarrod Bowen,Midfielder,WHU,0
2128595,Soucek,Tomas Soucek,Midfielder,WHU,0
2128595,Fornals,Pablo Fornals,Midfielder,WHU,0
2128595,Diop,Issa Diop,Defender,WHU,0
2128595,Johnson (Ben),Ben Johnson,Defender,WHU,0
2128596,Lacazette,Alexandre Lacazette,Forward,ARS,0
2128596,Xhaka,Granit Xhaka,Midfielder,ARS,0
2128596,Bellerín,Héctor Bellerín,Defender,ARS,0
2128596,Mat Ryan,Mathew Ryan,Goalkeeper,ARS,0
2128596,Elneny,Mohamed Elneny,Midfielder,ARS,0
2128596,Holding,Rob Holding,Defender,ARS,0
2128596,Partey,Thomas Partey,Midfielder,ARS,0
2128596,Dani Ceballos,Daniel Ceballos Fernández,Midfielder,ARS,0
2128596,Pepe,Nicolas Pepe,Midfielder,ARS,0
2128596,Eddie Nketiah,Edward Nketiah,Forward,ARS,0
2128596,Smith-Rowe,Emile Smith-Rowe,Midfielder,ARS,0
2128596,Saka,Bukayo Saka,Midfielder,ARS,0
2128596,Gabriel Magalhães,Gabriel dos Santos Magalhães,Defender,ARS,0
2128596,Martinelli,Gabriel Teodoro Martinelli Silva,Midfielder,ARS,0
2128596,Areola,Alphonse Areola,Goalkeeper,FUL,0
2128596,DeCordova-Reid,Bobby DeCordova-Reid,Forward,FUL,0
2128596,Bryan (Joe),Joe Bryan,Defender,FUL,0
2128596,Tosin,Oluwatosin Adarabioyo,Defender,FUL,0
2128596,Loftus-Cheek,Ruben Loftus-Cheek,Midfielder,FUL,0
2128596,Lemina (Mario),Mario Lemina,Midfielder,FUL,0
2128596,Reed,Harrison Reed,Midfielder,FUL,0
2128596,Aina,Ola Aina,Defender,FUL,0
2128596,Cavaleiro,Ivan Cavaleiro,Midfielder,FUL,0
2128596,Robinson (Antonee),Antonee Robinson,Defender,FUL,0
2128596,Andersen,Joachim Andersen,Defender,FUL,0
2128596,Maja,Josh Maja,Forward,FUL,0
2128596,Zambo Anguissa,André-Frank Zambo Anguissa,Midfielder,FUL,0
2128596,Lookman,Ademola Lookman,Midfielder,FUL,0
2128597,Barkley,Ross Barkley,Midfielder,AVL,0
2128597,Martinez,Emiliano Martinez,Goalkeeper,AVL,0
2128597,Traore (Bertrand),Bertrand Traore,Midfielder,AVL,0
2128597,McGinn,John McGinn,Midfielder,AVL,0
2128597,Mings,Tyrone Mings,Defender,AVL,0
2128597,Targett,Matt Targett,Defender,AVL,0
2128597,Watkins,Ollie Watkins,Forward,AVL,0
2128597,Nakamba,Marvelous Nakamba,Midfielder,AVL,0
2128597,El Ghazi,Anwar El Ghazi,Midfielder,AVL,0
2128597,Cash,Matthew Cash,Defender,AVL,0
2128597,Konsa Ngoyo,Ezri Konsa Ngoyo,Defender,AVL,0
2128597,Davis (Keinan),Keinan Davis,Forward,AVL,0
2128597,Douglas Luiz,Douglas Luiz Soares de Paulo,Midfielder,AVL,0
2128597,Ramsey (Jacob),Jacob Ramsey,Midfielder,AVL,0
2128597,Fernandinho,Fernando Luiz Rosa,Defender,MCI,0
2128597,Walker (Kyle),Kyle Walker,Defender,MCI,0
2128597,Gundogan,Ilkay Gundogan,Midfielder,MCI,0
2128597,Stones,John Stones,Defender,MCI,0
2128597,Mahrez,Riyad Mahrez,Midfielder,MCI,0
2128597,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,0
2128597,Laporte,Aymeric Laporte,Defender,MCI,0
2128597,Bernardo Silva,Bernardo Mota Veiga de Carvalho e Silva,Midfielder,MCI,0
2128597,Rúben Dias,Rúben Santos Gato Alves Dias,Defender,MCI,0
2128597,Jesus,Gabriel Fernando de Jesus,Forward,MCI,0
2128597,Zinchenko,Oleksandr Zinchenko,Defender,MCI,0
2128597,Foden,Phil Foden,Midfielder,MCI,0
2128597,Rodri,Rodrigo Hernández Cascante,Midfielder,MCI,0
2128598,Lallana,Adam Lallana,Midfielder,BHA,0
2128598,Welbeck,Danny Welbeck,Forward,BHA,0
2128598,Groß,Pascal Groß,Midfielder,BHA,0
2128598,Burn,Dan Burn,Defender,BHA,0
2128598,Dunk,Lewis Dunk,Defender,BHA,0
2128598,Webster,Adam Webster,Defender,BHA,0
2128598,Veltman,Joël Veltman,Defender,BHA,0
2128598,Maupay,Neal Maupay,Forward,BHA,0
2128598,Trossard,Leandro Trossard,Midfielder,BHA,0
2128598,White (Ben),Ben White,Defender,BHA,0
2128598,Sanchez,Robert Sanchez,Goalkeeper,BHA,0
2128598,Bissouma,Yves Bissouma,Midfielder,BHA,0
2128598,Mac Allister,Alexis Mac Allister,Midfielder,BHA,0
2128598,Moder,Jakub Moder,Midfielder,BHA,0
2128598,Giroud,Olivier Giroud,Forward,CHE,0
2128598,Alonso,Marcos Alonso,Defender,CHE,0
2128598,Jorginho,Jorge Luiz Frello Filho,Midfielder,CHE,0
2128598,Rüdiger,Antonio Rüdiger,Defender,CHE,0
2128598,Zouma,Kurt Zouma,Defender,CHE,0
2128598,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,0
2128598,Ziyech,Hakim Ziyech,Midfielder,CHE,0
2128598,Christensen,Andreas Christensen,Defender,CHE,0
2128598,Werner,Timo Werner,Forward,CHE,0
2128598,Pulisic,Christian Pulisic,Midfielder,CHE,0
2128598,Mount,Mason Mount,Midfielder,CHE,0
2128598,Hudson-Odoi,Callum Hudson-Odoi,Midfielder,CHE,0
2128598,Havertz,Kai Havertz,Midfielder,CHE,0
2128598,James (Reece),Reece James,Defender,CHE,0
2128599,Sigurdsson,Gylfi Sigurdsson,Midfielder,EVE,0
2128599,Coleman,Seamus Coleman,Defender,EVE,0
2128599,Rodríguez,James Rodríguez,Midfielder,EVE,0
2128599,King (Joshua),Joshua King,Forward,EVE,0
2128599,Digne,Lucas Digne,Defender,EVE,0
2128599,Keane,Michael Keane,Defender,EVE,0
2128599,Pickford,Jordan Pickford,Goalkeeper,EVE,0
2128599,Allan,Allan Marques Loureiro,Midfielder,EVE,0
2128599,Iwobi,Alex Iwobi,Midfielder,EVE,0
2128599,Davies (Tom),Tom Davies,Midfielder,EVE,0
2128599,Holgate,Mason Holgate,Defender,EVE,0
2128599,Godfrey,Ben Godfrey,Defender,EVE,0
2128599,Richarlison,Richarlison de Andrade,Forward,EVE,0
2128599,Lloris,Hugo Lloris,Goalkeeper,TOT,0
2128599,Sissoko,Moussa Sissoko,Midfielder,TOT,0
2128599,Alderweireld,Toby Alderweireld,Defender,TOT,0
2128599,Lamela,Erik Lamela,Midfielder,TOT,0
2128599,Kane,Harry Kane,Forward,TOT,0
2128599,Aurier,Serge Aurier,Defender,TOT,0
2128599,Son,Heung-Min Son,Midfielder,TOT,0
2128599,Dier,Eric Dier,Defender,TOT,0
2128599,Lucas Moura,Lucas Rodrigues Moura da Silva,Midfielder,TOT,0
2128599,Alli,Bamidele Alli,Midfielder,TOT,0
2128599,Højbjerg,Pierre-Emile Højbjerg,Midfielder,TOT,0
2128599,Reguilón,Sergio Reguilón,Defender,TOT,0
2128599,Rodon,Joe Rodon,Defender,TOT,0
2128599,NDombele,Tanguy NDombele,Midfielder,TOT,0
2128600,Hernández,Pablo Hernández,Midfielder,LEE,0
2128600,Ayling,Luke Ayling,Defender,LEE,0
2128600,Klich,Mateusz Klich,Midfielder,LEE,0
